,shopid,title,areaname,backCateName,avgprice,avgscore,latitude,longitude,comments,historyCouponCount,city,address,isMain,record
3834,1249363304,茶百道,京东大道,奶茶/果汁,15.0,4.0,28.7124,115.972,95,1973,南昌,青山湖区,1,1
3835,1249366744,古茗,巴南区,奶茶/果汁,13.0,4.7,29.3487,106.5293,385,3397,重庆,巴南区,1,1
3836,1249437424,蜜雪冰城,中山路,奶茶/果汁,7.0,4.5,28.6744,115.8914,58,784,南昌,西湖区,1,1
3837,1249566385,蜜雪冰城,前卫西路,奶茶/果汁,7.0,4.2,25.0072,102.7106,137,2704,昆明,西山区,1,1
3838,1249596912,茶百道,青剑湖跨塘,奶茶/果汁,15.0,4.7,31.3611,120.7113,12,461,苏州,吴中区,1,1
3839,1249674165,茶百道,瑞金路沿线,奶茶/果汁,15.0,4.5,32.0322,118.8115,12,492,南京,秦淮区,1,1
3840,1249688239,芭堤啦·老挝奶咖,翠湖公园,奶茶/果汁,10.0,4.9,25.0514,102.6984,174,2748,昆明,五华区,1,1
3841,1249701182,1柠1柠檬茶,金湖广场,奶茶/果汁,15.0,4.8,22.8135,108.3703,63,733,南宁,青秀区,1,1
3842,1249785958,CoCo都可,朝阳区,奶茶/果汁,13.0,4.4,39.8458,116.5557,171,3499,北京,朝阳区,1,1
3843,1249810942,茶百道,北京路商业区,奶茶/果汁,15.0,4.3,23.1231,113.2664,30,1136,广州,越秀区,1,1
3844,1249869475,小鹿茶luckintea,蓟县县城/国家地质公园,奶茶/果汁,17.0,4.3,40.0446,117.4137,0,0,天津,蓟州区,1,1
3845,1249933660,书亦烧仙草,鸟巢/水立方,奶茶/果汁,13.0,4.4,39.9992,116.3954,89,3928,北京,朝阳区,1,1
3846,1249991441,古茗,世界之窗/国际会展中心,奶茶/果汁,15.0,4.6,28.233,113.0442,68,896,长沙,开福区,1,1
3847,1250031424,蜜雪冰城,广西大学,奶茶/果汁,7.0,4.3,22.8337,108.295,0,0,南宁,西乡塘区,1,1
3848,1250033089,蜜雪冰城,光谷/鲁巷,奶茶/果汁,6.0,4.7,30.5022,114.4053,150,2877,武汉,洪山区,1,1
3849,1250131081,派乐汉堡·炸鸡,市政府,西式快餐/汉堡,20.0,0.0,29.6577,91.1582,0,1,拉萨,城关区,1,0
3850,1250410452,益禾堂,滨海大道东段,奶茶/果汁,9.0,3.5,20.0231,110.3252,0,0,海口,龙华区,1,1
3851,1250449961,书亦烧仙草,五一广场,奶茶/果汁,12.0,4.5,28.1931,112.976,1203,17429,长沙,天心区,1,1
3852,1250505256,ZUIGO养身果饮,高崎机场,奶茶/果汁,18.0,4.5,24.5193,118.1367,17,428,厦门,湖里区,1,1
3853,1250545266,茶颜集序,君悦国际,奶茶/果汁,15.0,4.5,26.561,106.472,56,836,贵阳,清镇市,1,1
3854,1250716503,CoCo都可,新春,奶茶/果汁,13.0,4.8,43.891,125.3341,421,6812,长春,南关区,1,1
3855,1250806098,茶百道,前埔,奶茶/果汁,15.0,4.6,24.4687,118.1724,0,64,厦门,思明区,1,1
3856,1250858046,肯德基,宾阳,西式快餐/汉堡,30.0,3.9,23.2151,108.8121,86,0,南宁,宾阳县,0,1
3857,1250872554,沪上阿姨鲜果茶,长清大学城,奶茶/果汁,15.0,4.5,36.5091,116.8056,97,2260,济南,长清区,1,1
3858,1250979,肯德基,小花园,西式快餐/汉堡,30.0,3.9,25.0416,102.7154,59,0,昆明,五华区,0,1
3859,1250979596,吾饮良品水果茶,云南财经大学,奶茶/果汁,10.0,5.0,25.0823,102.7189,172,2785,昆明,五华区,1,1
3860,1250980,肯德基,小西门,西式快餐/汉堡,30.0,4.1,25.043,102.6975,61,0,昆明,五华区,0,1
3861,1251041059,蜜雪冰城,南大学城,奶茶/果汁,6.0,3.7,34.1605,108.9047,0,0,西安,长安区,1,1
3862,1251058540,喜东东·草熬烧仙草,福建师大/学生街,奶茶/果汁,17.0,4.8,26.0365,119.3121,56,995,福州,仓山区,1,1
3863,1251137116,书亦烧仙草,月亮岛,奶茶/果汁,13.0,3.7,28.2786,112.9337,208,3144,长沙,望城区,1,1
3864,1251187195,CoCo都可,西郊,奶茶/果汁,0.0,3.9,36.6415,101.7205,8,161,西宁,城西区,1,0
3865,1251223972,蜜雪冰城,高新区,奶茶/果汁,7.0,4.6,34.7635,113.5227,141,3062,郑州,中原区,1,1
3866,125140702,CoCo都可,嘉定新城,奶茶/果汁,13.0,4.4,31.3455,121.2606,578,12093,上海,嘉定区,1,1
3867,1251424557,半糖就好奶茶吧,市区,奶茶/果汁,0.0,4.1,18.254,109.502,8,39,三亚,天涯区,1,0
3868,1251428915,赫本奶茶,东街口/三坊七巷,奶茶/果汁,0.0,0.0,26.0806,119.2996,0,0,福州,鼓楼区,1,0
3869,1251501535,茶巢,北美新天地N1,奶茶/果汁,12.0,4.4,37.7891,112.57,0,7,太原,小店区,1,1
3870,1251502242,艾比客汉堡奶茶,新华学院,奶茶/果汁,0.0,0.0,31.8264,117.1829,0,0,合肥,蜀山区,1,0
3871,1251551766,半糖舒舒·甜品·奶茶,浑南新区,奶茶/果汁,0.0,4.0,41.7237,123.4448,0,0,沈阳,浑南区,1,0
3872,1251558160,肯德基,东盛/劳动公园,西式快餐/汉堡,30.0,4.1,43.8838,125.3774,34,0,长春,二道区,0,1
3873,1251605665,世界茶饮,西城永捷/艾美,奶茶/果汁,16.0,4.1,31.3039,120.5991,24,499,苏州,姑苏区,1,1
3874,1251741798,书亦烧仙草,新建县中心城区,奶茶/果汁,13.0,4.9,28.6799,115.8188,563,4869,南昌,新建区,1,1
3875,1251932331,小幸福奶茶店,贺兰县,奶茶/果汁,0.0,0.0,38.5168,106.2897,0,0,银川,贺兰县,1,0
3876,1251969121,喵克与茶奶茶铺,金龙路,奶茶/果汁,0.0,0.0,20.0207,110.3172,0,0,海口,龙华区,1,0
3877,1251983797,阿猫阿狗奶茶店,群力地区,奶茶/果汁,0.0,0.0,45.7383,126.5306,0,0,哈尔滨,道里区,1,0
3878,1251993913,娃哈哈奶茶,大浪,奶茶/果汁,0.0,4.1,22.6773,113.9951,0,0,深圳,龙华区,1,0
3879,1252143846,蜜雪冰城,学府路/凯德广场,奶茶/果汁,6.0,4.3,45.7154,126.6229,12,152,哈尔滨,南岗区,1,1
3880,1252155500,老椰糖水铺,解放路步行街,奶茶/果汁,0.0,4.1,18.2493,109.5026,0,0,三亚,天涯区,1,0
3881,1252205099,好利来,中山西路,面包蛋糕,51.0,4.5,38.0239,114.4338,12,296,石家庄,桥西区,0,1
3882,1252246433,CC潮饮奶茶店,新阳路,奶茶/果汁,0.0,0.0,45.7612,126.6158,0,0,哈尔滨,道里区,1,0
3883,1252271011,茶百道,江南西,奶茶/果汁,15.0,4.8,23.0933,113.2676,8,510,广州,海珠区,1,1
3884,1252274554,CC奶茶,下罗,奶茶/果汁,0.0,0.0,28.7435,115.8287,0,0,南昌,青山湖区,1,0
3885,1252367440,悸动烧仙草,御桥,奶茶/果汁,17.0,4.3,31.1487,121.5643,13,667,上海,浦东新区,1,1
3886,1252408518,此处有饮奶茶吧,中央大街索菲亚广场,奶茶/果汁,12.0,4.5,45.7722,126.6151,10,146,哈尔滨,道里区,1,1
3887,1252505947,豆吉汤圆奶茶,盘龙,奶茶/果汁,11.0,4.4,29.5033,106.4924,142,2686,重庆,九龙坡区,1,1
3888,1252539184,遇见奶牛,海亮,奶茶/果汁,16.0,4.5,40.8149,111.6688,175,1290,呼和浩特,回民区,1,1
3889,1252835049,甜荟奶霜茶饮,浦口区,奶茶/果汁,0.0,3.9,31.9452,118.5322,0,0,南京,浦口区,1,0
3890,1252853003,7分甜,汤山镇,奶茶/果汁,20.0,4.8,32.0541,119.0644,63,1477,南京,江宁区,1,1
3891,1252920,果麦,北教场,奶茶/果汁,13.0,4.5,25.0828,102.7178,174,2873,昆明,五华区,1,1
3892,1252968293,茶颜悦色,徐东大街,奶茶/果汁,0.0,4.6,30.5879,114.3471,0,0,武汉,洪山区,1,0
3893,1252997951,书亦烧仙草,世纪城,奶茶/果汁,13.0,4.3,24.9754,102.7594,501,5225,昆明,官渡区,1,1
3894,1253171,果麦鲜饮,翠湖公园,奶茶/果汁,13.0,4.6,25.0561,102.7064,392,5410,昆明,五华区,1,1
3895,1253221907,张阿姨奶茶,东盛/劳动公园,奶茶/果汁,26.0,4.3,43.8835,125.3781,46,1118,长春,二道区,1,1
3896,1253398379,茶百道,城北,奶茶/果汁,15.0,4.6,29.9965,106.2517,14,199,重庆,合川区,1,1
3897,1253451575,华莱士·全鸡汉堡,青龙小区,快餐简餐,16.0,3.6,36.6194,116.9584,26,403,济南,市中区,0,1
3898,1253636502,奈雪的茶,红旗街,奶茶/果汁,38.0,4.6,43.8666,125.2955,68,359,长春,朝阳区,1,1
3899,1253706158,甜啦啦,武清区,奶茶/果汁,0.0,3.9,39.2987,116.9049,0,0,天津,武清区,1,0
3900,1253737082,冰淇淋·茶,尖草坪区,奶茶/果汁,0.0,0.0,37.9003,112.5125,0,0,太原,尖草坪区,1,0
3901,1253784770,茶百道,湖南农业大学,奶茶/果汁,15.0,4.5,28.1865,113.0866,68,937,长沙,芙蓉区,1,1
3902,1253831005,1点点,高崎机场,奶茶/果汁,0.0,4.2,24.527,118.1316,0,0,厦门,湖里区,1,0
3903,1253894832,沪上阿姨鲜果茶,平湖,奶茶/果汁,15.0,4.4,22.6821,114.1249,237,4407,深圳,龙岗区,1,1
3904,1253905127,蜜雪冰城,溱水路沿线,奶茶/果汁,7.0,4.2,34.538,113.3688,168,3215,郑州,新密市,1,1
3905,1253909417,书亦烧仙草,月湖公园/长沙大学,奶茶/果汁,13.0,4.7,28.2442,113.0412,429,6423,长沙,开福区,1,1
3906,1253965031,c+fresh手擂果饮,南山路东,奶茶/果汁,0.0,0.0,36.5962,101.7954,0,0,西宁,城东区,1,0
3907,1254194924,茶太良品·奶茶研究所,广外大街,奶茶/果汁,18.0,4.0,39.8888,116.3413,13,1096,北京,西城区,1,1
3908,1254304,肯德基,霖雨路,西式快餐/汉堡,30.0,3.9,25.0947,102.7355,55,0,昆明,五华区,0,1
3909,1254398299,娃哈哈奶茶,唐家墩/菱角湖,奶茶/果汁,14.0,4.5,30.6107,114.2679,66,2129,武汉,江汉区,1,1
3910,1254532103,一茶娜.奶茶,晋州市中心城区,奶茶/果汁,15.0,4.0,38.0315,115.0609,1,33,石家庄,晋州市,1,1
3911,1254583360,CoCo都可,兰州西站,奶茶/果汁,13.0,4.6,36.0689,103.7749,63,1555,兰州,七里河区,1,1
3912,1254642555,7分甜,众彩市场,奶茶/果汁,20.0,5.0,31.9982,118.8793,125,1739,南京,江宁区,1,1
3913,1254692139,茶主播饮品,海亮,奶茶/果汁,0.0,4.1,40.8148,111.6699,33,179,呼和浩特,回民区,1,0
3914,1254881998,霸王茶姬水果鲜奶茶,小寨,奶茶/果汁,18.0,4.2,34.2253,108.9463,0,0,西安,雁塔区,1,1
3915,1254909685,蜜雪冰城,人民广场,奶茶/果汁,6.0,4.2,43.8868,125.3451,19,195,长春,南关区,1,1
3916,125494797,阿姨奶茶,客运站,奶茶/果汁,0.0,3.8,31.4736,121.0979,123,0,苏州,太仓市,1,0
3917,1254956503,益禾堂,灵寿县,奶茶/果汁,9.0,4.1,38.3061,114.3761,14,176,石家庄,灵寿县,1,1
3918,1255011540,茶百道,松陵,奶茶/果汁,15.0,3.7,31.1782,120.6389,7,221,苏州,吴江区,1,1
3919,1255022289,茶百道,高铁东站/龙昆南,奶茶/果汁,15.0,4.0,19.9987,110.3566,1,108,海口,琼山区,1,1
3920,125503430,CoCo都可,上杭路街/河东万达,奶茶/果汁,13.0,4.5,39.1239,117.2561,837,22526,天津,河东区,1,1
3921,1255057810,ITEA找茶,卫星广场,奶茶/果汁,13.0,4.9,43.8772,87.5335,325,4483,乌鲁木齐,新市区,1,1
3922,1255130073,益禾堂,文冲,奶茶/果汁,9.0,4.0,23.1032,113.469,274,3049,广州,黄埔区,1,1
3923,1255143546,沪上阿姨鲜果茶,新华学院,奶茶/果汁,15.0,4.3,31.8282,117.1679,88,1605,合肥,蜀山区,1,1
3924,1255297675,悸动烧仙草,百花洲,奶茶/果汁,16.0,3.9,28.6763,115.8917,34,546,南昌,东湖区,1,1
3925,1255479992,红茶森林,沈阳建筑大学,奶茶/果汁,0.0,4.2,41.7511,123.5233,0,0,沈阳,浑南区,1,0
3926,1255481175,小茶纪,金凤区,奶茶/果汁,0.0,0.0,38.4404,106.2202,0,0,银川,金凤区,1,0
3927,1255490850,吾饮良品水果茶,东海岸/大学城,奶茶/果汁,0.0,4.3,19.9644,110.4907,116,1677,海口,美兰区,1,0
3928,1255492942,梦幻雪茶饮,长江路,奶茶/果汁,0.0,0.0,43.7881,87.5943,0,0,乌鲁木齐,沙依巴克区,1,0
3929,1255507476,古茗,秀湖公园,奶茶/果汁,15.0,4.4,29.5788,106.2276,173,2360,重庆,璧山区,1,1
3930,1255651,肯德基,北辰财富中心,西式快餐/汉堡,30.0,3.7,25.0806,102.7335,104,0,昆明,盘龙区,0,1
3931,1255722695,CoCo都可,芦墟/汾湖,奶茶/果汁,13.0,4.7,31.008,120.8398,112,1271,苏州,吴江区,1,1
3932,1255730498,古茗,昌北经济开发区,奶茶/果汁,17.0,4.1,28.6929,115.8488,132,2983,南昌,红谷滩区,1,1
3933,1255740,肯德基,船房,西式快餐/汉堡,30.0,3.8,25.0097,102.6839,71,0,昆明,西山区,0,1
3934,1255814033,拾觉奶茶鲜果茶,凤台路大润发,奶茶/果汁,13.0,4.7,31.9185,117.2823,44,513,合肥,庐阳区,1,1
3935,1255818726,知守奶茶,河东新区,奶茶/果汁,10.0,4.4,30.4099,104.547,22,208,成都,简阳市,1,1
3936,1255882,肯德基,和谐世纪,西式快餐/汉堡,30.0,3.7,25.1027,102.7324,86,0,昆明,五华区,0,1
3937,1255965125,益禾堂,修文县中心城区,奶茶/果汁,8.0,4.2,26.8389,106.5985,21,467,贵阳,修文县,1,1
3938,1256021562,古茗,高新区,奶茶/果汁,15.0,4.3,31.8326,117.1322,58,1660,合肥,蜀山区,1,1
3939,1256027571,快乐方程式,甘蔗镇,奶茶/果汁,13.0,3.9,26.1383,119.1522,36,550,福州,闽侯县,1,1
3940,125621191,秋满阿姨奶茶,丰庄,奶茶/果汁,19.0,4.0,31.2521,121.3621,487,632,上海,嘉定区,1,1
3941,1256446189,甜啦啦,小店区,奶茶/果汁,14.0,4.7,37.7392,112.5644,20,309,太原,小店区,1,1
3942,1256545589,古茗,殿前,奶茶/果汁,15.0,4.0,24.5237,118.1026,53,631,厦门,湖里区,1,1
3943,1256714017,惯茶,金鸡岭,奶茶/果汁,8.0,4.2,18.2924,109.4874,26,335,三亚,天涯区,1,1
3944,1256786395,益禾堂,双龙/南联,奶茶/果汁,9.0,3.9,22.7241,114.2676,877,13422,深圳,龙岗区,1,1
3945,1256809116,茶小茗,高新会展中心,奶茶/果汁,13.0,4.6,36.6861,117.1283,156,2524,济南,历下区,1,1
3946,125696779,1点点,世欧王庄,奶茶/果汁,14.0,4.2,26.0691,119.327,0,0,福州,晋安区,1,1
3947,1257129351,蜜雪冰城,上下九商业区,奶茶/果汁,7.0,3.8,23.1132,113.2458,428,7756,广州,荔湾区,1,1
3948,1257201281,笔墨画茶奶茶店,德惠路,奶茶/果汁,0.0,0.0,44.5345,125.7106,0,0,长春,德惠市,1,0
3949,1257320727,ECO,巩义东区,奶茶/果汁,0.0,4.2,34.7636,113.0211,0,0,郑州,巩义市,1,0
3950,1257388300,CoCo都可,人民医院,奶茶/果汁,13.0,4.3,34.7157,113.9607,63,1146,郑州,中牟县,1,1
3951,1257477906,7分甜,万达广场,奶茶/果汁,20.0,4.3,31.3422,120.6137,307,5652,苏州,姑苏区,1,1
3952,1257488113,茶百道,虹山/建设路,奶茶/果汁,0.0,4.9,25.0633,102.6935,0,0,昆明,五华区,1,0
3953,1257603129,琉璃净,民主路,奶茶/果汁,8.0,3.9,22.8243,108.3337,7,90,南宁,兴宁区,1,1
3954,1257672596,沪上阿姨鲜果茶,新站区,奶茶/果汁,15.0,4.6,31.8998,117.3195,59,1117,合肥,瑶海区,1,1
3955,1257686223,宅小野,皇岗/水围,奶茶/果汁,15.0,4.5,22.5206,114.0522,93,1751,深圳,福田区,1,1
3956,1257903373,ARTEASG,上邦百汇城,奶茶/果汁,19.0,4.5,20.0221,110.322,58,1746,海口,龙华区,1,1
3957,1257920908,肯德基,含浦,西式快餐/汉堡,30.0,4.3,28.1254,112.9365,39,0,长沙,岳麓区,0,1
3958,1257938721,茶百道,世纪城,奶茶/果汁,15.0,4.5,24.9777,102.7624,8,165,昆明,官渡区,1,1
3959,1257961917,书亦烧仙草,长风街,奶茶/果汁,15.0,4.8,37.8142,112.565,7,305,太原,小店区,1,1
3960,1257982656,蜜雪冰城,富士康,奶茶/果汁,7.0,4.7,37.7419,112.5979,324,3575,太原,小店区,1,1
3961,1258019613,贡茶,东盛/劳动公园,奶茶/果汁,15.0,4.5,43.8815,125.3745,148,1313,长春,二道区,1,1
3962,1258049669,喜茶,太榆路/太原南站,奶茶/果汁,30.0,4.6,37.7879,112.6055,5,0,太原,小店区,1,1
3963,1258095031,沪上阿姨鲜果茶,正良,奶茶/果汁,15.0,4.4,41.9151,123.4124,3,186,沈阳,沈北新区,1,1
3964,1258130555,不站花胶鸡,市政府,川味火锅,99.0,5.0,29.6568,91.1816,652,1615,拉萨,城关区,0,1
3965,1258151713,快乐番薯·奶茶小吃,大浪,奶茶/果汁,0.0,0.0,22.6841,113.9981,0,0,深圳,龙华区,1,0
3966,1258229008,新时沏,西固公园,奶茶/果汁,15.0,3.9,36.0851,103.6258,0,0,兰州,西固区,1,1
3967,1258262898,贡茶,包河区,奶茶/果汁,0.0,4.1,31.774,117.3188,0,3,合肥,包河区,1,0
3968,1258445315,娃哈哈·奶茶,火车站,奶茶/果汁,14.0,4.3,24.4703,118.1157,115,2031,厦门,思明区,1,1
3969,1258558021,茶百道,黄土坡,奶茶/果汁,15.0,4.3,25.0594,102.6657,8,98,昆明,五华区,1,1
3970,1258582250,茶百道,D32天阳购物中心,奶茶/果汁,15.0,4.5,30.3146,120.1367,4,302,杭州,拱墅区,1,1
3971,1258653838,茶悦季·新中式鲜茶·奶茶,花果园兰花广场,奶茶/果汁,0.0,3.5,26.5679,106.6708,0,0,贵阳,云岩区,1,0
3972,1258670393,霸王茶姬,新亚洲体育城,奶茶/果汁,19.0,4.4,24.9471,102.7664,57,1554,昆明,官渡区,1,1
3973,1258780652,奶茶屋,长安区,奶茶/果汁,0.0,0.0,34.0502,108.9317,0,0,西安,长安区,1,0
3974,1258832845,YO!TEA有茶,花园城,奶茶/果汁,26.0,3.7,22.5025,113.9234,7,567,深圳,南山区,1,1
3975,1258981271,悸动烧仙草,浦江镇,奶茶/果汁,17.0,4.4,31.1258,121.5061,30,649,上海,浦东新区,1,1
3976,1258981425,ARTEASG·鲜奶茶,瑶湖风景区,奶茶/果汁,20.0,4.5,28.6745,116.0221,402,8945,南昌,南昌县,1,1
3977,1259049252,喜茶,小白楼,奶茶/果汁,28.0,4.4,39.1176,117.2178,0,0,天津,和平区,1,1
3978,1259061342,飞丽娅饮品,大湾,奶茶/果汁,0.0,0.0,43.764,87.6502,0,0,乌鲁木齐,天山区,1,0
3979,1259082794,百分茶,广润门,奶茶/果汁,19.0,4.6,28.6744,115.8856,1,46,南昌,西湖区,1,1
3980,1259137267,书亦烧仙草,左岭,奶茶/果汁,14.0,4.5,30.4948,114.6154,57,1074,武汉,洪山区,1,1
3981,1259209299,熊猫伙伴·奶茶,新建中心,奶茶/果汁,10.0,4.7,28.6799,115.8189,9,134,南昌,新建区,1,1
3982,1259216150,书亦烧仙草,新华北路,奶茶/果汁,16.0,4.4,43.8003,87.6082,192,2542,乌鲁木齐,天山区,1,1
3983,1259291385,蜜雪冰城,火车东站/高铁站,奶茶/果汁,6.0,4.3,30.2952,120.224,41,1016,杭州,上城区,1,1
3984,1259321441,诺杯烧仙草,小清河/盖世物流,奶茶/果汁,8.0,4.1,36.7074,117.0308,27,390,济南,天桥区,1,1
3985,1259521359,极致black,柴达木路,奶茶/果汁,0.0,0.0,36.6497,101.732,0,0,西宁,城北区,1,0
3986,1259523841,煲珠公·老红糖珍珠奶茶,盛天地,奶茶/果汁,11.0,4.4,22.8102,108.4006,0,0,南宁,青秀区,1,1
3987,1259533620,CoCo都可,塔园路,奶茶/果汁,13.0,4.4,31.2873,120.5595,15,855,苏州,虎丘区,1,1
3988,1259955383,CoCo都可,进贤县,奶茶/果汁,13.0,4.5,28.3598,116.265,22,506,南昌,进贤县,1,1
3989,1259986168,汉江山料理级自助烤肉,上杭路街/河东万达,综合自助,71.0,3.7,39.1215,117.2551,282,20251,天津,河东区,0,1
3990,1260016675,张阿姨奶茶,五道口,奶茶/果汁,19.0,4.5,40.0012,116.3517,216,2308,北京,海淀区,1,1
3991,1260058637,沪上阿姨鲜果茶,万达/龙潭商业中心,奶茶/果汁,15.0,4.4,37.8846,112.5609,12,528,太原,杏花岭区,1,1
3992,1260210203,CoCo都可,西元国际广场,奶茶/果汁,13.0,4.8,34.7578,113.6016,644,9543,郑州,中原区,1,1
3993,1260232076,琉璃净,广西大学,奶茶/果汁,10.0,4.5,22.8353,108.2935,113,3162,南宁,西乡塘区,1,1
3994,1260275153,古茗,光谷/东湖高新区,奶茶/果汁,15.0,4.3,30.4586,114.432,88,1464,武汉,江夏区,1,1
3995,1260282671,蜜雪冰城,良村,奶茶/果汁,6.0,3.8,38.0427,114.6966,0,2,石家庄,藁城区,1,1
3996,1260368247,沪上阿姨鲜果茶,中坝/青羊万达,奶茶/果汁,15.0,4.5,30.6763,103.9731,66,1223,成都,青羊区,1,1
3997,1260373405,CoCo都可,步行街,奶茶/果汁,13.0,4.7,31.8611,120.5459,423,7524,苏州,张家港市,1,1
3998,1260402073,蜜雪冰城,维明超市,奶茶/果汁,0.0,4.0,38.0198,114.8425,0,0,石家庄,藁城区,1,0
3999,1260404663,蜜雪冰城,王顶堤/华苑,冰淇淋,12.0,3.6,39.0999,117.116,0,0,天津,西青区,1,1
4000,1260686149,蜜雪冰城,井陉中心市场,奶茶/果汁,6.0,4.0,38.0327,114.1438,85,972,石家庄,井陉县,1,1
4001,1260723859,益禾堂,中山东路,饮品店,9.0,4.9,38.0241,114.5432,24,548,石家庄,裕华区,0,1
4002,1260865092,1点点,竹子林,奶茶/果汁,14.0,3.7,22.5443,114.0116,0,0,深圳,福田区,1,1
4003,1260940569,橘町摇摇,团结新村,奶茶/果汁,0.0,0.0,29.6593,91.1309,0,0,拉萨,城关区,1,0
4004,1260959395,伊蓝烧仙草,大通,奶茶/果汁,0.0,0.0,36.9531,101.677,0,0,西宁,大通回族土族自治县,1,0
4005,1261014844,小滋润,小桥,奶茶/果汁,0.0,0.0,36.649,101.7582,0,0,西宁,城北区,1,0
4006,1261212967,乌名见客脏脏茶,梨花南路,奶茶/果汁,0.0,3.8,36.3259,103.9527,0,0,兰州,皋兰县,1,0
4007,1261218472,福星奶茶,爱建社区,奶茶/果汁,0.0,0.0,45.7605,126.6065,0,0,哈尔滨,道里区,1,0
4008,1261310712,古茗,大学康城/杏林湾,奶茶/果汁,15.0,4.3,24.5719,118.057,79,695,厦门,集美区,1,1
4009,1261350070,奶茶 木瓜,国际会展中心,奶茶/果汁,0.0,0.0,24.9417,102.7292,0,0,昆明,官渡区,1,0
4010,1261440877,财神奶茶,佳海工业园,奶茶/果汁,0.0,0.0,30.7312,114.2422,0,0,武汉,黄陂区,1,0
4011,1261491282,快乐番薯,南昌西站,奶茶/果汁,14.0,4.5,28.6282,115.788,121,2101,南昌,红谷滩区,1,1
4012,1261516769,1点点,中华大街槐安路,奶茶/果汁,0.0,0.0,38.0442,114.4837,0,0,石家庄,桥西区,1,0
4013,1261577164,喜茶,中山东路,奶茶/果汁,30.0,4.6,38.0425,114.5259,0,0,石家庄,长安区,1,1
4014,1261683352,呆呆喵奶茶店,学院路,奶茶/果汁,0.0,0.0,45.8738,126.5317,0,0,哈尔滨,呼兰区,1,0
4015,1261775877,欣欣奶茶风味店,迎宾路,奶茶/果汁,0.0,3.9,43.8829,87.5252,0,0,乌鲁木齐,新市区,1,0
4016,1261849584,梧桐花开奶茶西点屋,二宫体育馆,面包蛋糕,0.0,3.9,43.8834,87.5467,0,0,乌鲁木齐,新市区,1,0
4017,1261856921,小屋奶茶,五四广场/万客隆,奶茶/果汁,0.0,0.0,34.5325,113.3904,0,0,郑州,新密市,1,0
4018,1261865564,沪上阿姨鲜果茶,仙葫,奶茶/果汁,16.0,4.2,22.8083,108.4477,5,90,南宁,青秀区,1,1
4019,1261910243,魔术师南洋奶茶,浑南区,奶茶/果汁,0.0,3.7,41.7694,123.5507,0,0,沈阳,浑南区,1,0
4020,1261967217,快乐柠檬,中关村,奶茶/果汁,20.0,4.0,39.9783,116.3149,461,7105,北京,海淀区,1,1
4021,1262014936,桃园三章,大石,奶茶/果汁,10.0,4.0,23.022,113.3133,429,7631,广州,番禺区,1,1
4022,1262037394,桃喜的茶奶茶店,学府路/凯德广场,奶茶/果汁,0.0,4.0,45.7176,126.606,0,0,哈尔滨,南岗区,1,0
4023,126215550,口渴了水果鲜茶,新港开发区,奶茶/果汁,16.0,4.1,32.1402,118.8767,64,856,南京,栖霞区,1,1
4024,1262207792,蜜雪冰城,大众广场,奶茶/果汁,7.0,4.1,36.634,116.9607,168,3107,济南,市中区,1,1
